Source,Data_Level,Area,Road_Name,Day,Day_Num,Is_Weekend,Hour,Peak_Flag,Cars,Motorcycles,Buses,Trucks,Total_Vehicles,Road_Capacity_Util,Roadwork
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Monday,0,0,10,1,1928,3165,704,118,5915,24.8247166211705,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Monday,0,0,13,0,10208,20178,6576,754,37716,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Monday,0,0,0,0,20021,33181,7579,1240,62021,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Monday,0,0,19,1,4211,7148,1734,267,13360,71.15484513527495,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Monday,0,0,20,1,10386,16131,3031,603,30151,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Monday,0,0,1,0,7019,13121,3895,491,24526,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Monday,0,0,19,1,6321,10605,2500,396,19822,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Monday,0,0,10,1,15257,24645,5242,921,46065,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Monday,0,0,20,1,2130,3814,1042,143,7129,36.78470306325232,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Tuesday,1,0,9,1,6462,11214,2866,419,20961,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Tuesday,1,0,21,0,7198,13012,3625,486,24321,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Tuesday,1,0,11,0,9110,15552,3826,581,29069,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Tuesday,1,0,20,1,5543,10197,2939,381,19060,96.65414356861908,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Tuesday,1,0,5,0,8174,13711,3230,513,25628,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Tuesday,1,0,6,0,8156,16168,5292,604,30220,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Tuesday,1,0,3,0,5839,9091,1722,340,16992,83.89103907559402,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Wednesday,2,0,0,0,6806,12204,3346,456,22812,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Wednesday,2,0,16,0,7903,13600,3409,508,25420,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Wednesday,2,0,16,0,14524,25426,6625,950,47525,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Wednesday,2,0,14,0,3258,5557,1364,208,10387,47.50180432165835,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Wednesday,2,0,15,0,6596,12340,3669,461,23066,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Wednesday,2,0,9,1,4610,9125,2981,341,17057,85.92731816684535,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Thursday,3,0,13,0,16965,27099,5576,1013,50653,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Thursday,3,0,12,0,9096,16498,4627,617,30838,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Thursday,3,0,11,0,7833,12380,2465,463,23141,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Thursday,3,0,13,0,7291,13136,3636,491,24554,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Thursday,3,0,12,0,14653,24253,5520,907,45333,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Thursday,3,0,14,0,12228,20913,5166,782,39089,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Thursday,3,0,22,0,2159,3836,1032,143,7170,35.99461327739894,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Thursday,3,0,14,0,3341,6386,1970,239,11936,64.63568900490688,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Thursday,3,0,9,1,13598,21212,4046,793,39649,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Thursday,3,0,7,1,9054,16245,4459,607,30365,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Thursday,3,0,4,0,7148,11595,2496,433,21672,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Thursday,3,0,14,0,8748,14402,3232,538,26920,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Friday,4,0,15,0,6198,11847,3656,443,22144,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Friday,4,0,14,0,10076,17922,4831,670,33499,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Friday,4,0,22,0,6310,12512,4097,468,23387,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Friday,4,0,3,0,16446,33033,11029,1235,61743,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Friday,4,0,23,0,5479,9253,2218,346,17296,81.9636271104878,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Friday,4,0,10,1,20784,32683,6400,1222,61089,100.0,Yes
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Friday,4,0,7,1,6937,13356,4173,499,24965,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Friday,4,0,10,1,14720,23761,5045,888,44414,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Friday,4,0,18,1,3799,6645,1729,248,12421,63.52319516801435,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Saturday,5,1,7,1,6512,11348,2928,424,21212,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Saturday,5,1,22,0,13184,24618,7293,920,46015,100.0,Yes
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Saturday,5,1,5,0,5808,9292,1922,347,17369,83.19717313712854,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Saturday,5,1,16,0,11841,22181,6608,829,41459,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Saturday,5,1,19,1,13979,25178,6963,941,47061,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Saturday,5,1,11,0,6418,10003,1903,374,18698,93.7037702147374,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Saturday,5,1,9,1,14103,25102,6776,938,46919,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Saturday,5,1,16,0,8172,13140,2758,491,24561,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Saturday,5,1,8,1,11058,20808,6249,778,38893,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Saturday,5,1,15,0,7091,12455,3268,466,23280,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Saturday,5,1,2,0,3817,7607,2510,284,14218,75.05995289364411,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Sunday,6,1,9,1,13471,24872,7217,930,46490,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Sunday,6,1,7,1,6837,13239,4175,495,24746,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Sunday,6,1,5,0,2571,4171,898,156,7796,35.66278588507713,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Sunday,6,1,14,0,20264,34707,8604,1297,64872,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Sunday,6,1,15,0,13311,22434,5348,839,41932,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Sunday,6,1,9,1,1954,3742,1159,140,6995,37.82563921046432,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Sunday,6,1,19,1,12815,20860,4536,780,38991,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Sunday,6,1,0,0,11410,20672,5785,773,38640,100.0,Yes
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Sunday,6,1,1,0,9395,17778,5392,665,33230,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Sunday,6,1,13,0,8245,13769,3207,515,25736,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Sunday,6,1,7,1,5089,8479,1963,317,15848,74.84226944900297,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Sunday,6,1,7,1,8283,16018,5040,599,29940,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Sunday,6,1,3,0,3593,6004,1401,224,11222,58.0224666378599,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Monday,0,0,11,0,7602,12301,2629,460,22992,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Monday,0,0,19,1,12598,21181,5020,792,39591,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Monday,0,0,9,1,4123,7902,2451,295,14771,74.8644548453772,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Monday,0,0,13,0,7632,12253,2560,458,22903,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Monday,0,0,15,0,20781,33518,7098,1253,62650,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Monday,0,0,23,0,7266,12270,2939,459,22934,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Monday,0,0,15,0,8596,14701,3631,550,27478,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Monday,0,0,19,1,5701,10575,3095,395,19766,100.0,Yes
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Monday,0,0,7,1,6315,11526,3272,431,21544,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Tuesday,1,0,23,0,10797,18598,4673,695,34763,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Tuesday,1,0,20,1,8939,14035,2734,525,26233,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Tuesday,1,0,23,0,5503,8932,1926,334,16695,86.09712058314176,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Tuesday,1,0,21,0,21578,36216,8545,1354,67693,100.0,Yes
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Tuesday,1,0,12,0,13175,22689,5697,848,42409,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Tuesday,1,0,7,1,6884,11520,2697,431,21532,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Tuesday,1,0,22,0,11269,22249,7236,832,41586,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Tuesday,1,0,23,0,11266,20759,6001,776,38802,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Tuesday,1,0,20,1,5076,8307,1833,311,15527,80.19951087988912,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Wednesday,2,0,7,1,8648,13518,2596,505,25267,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Wednesday,2,0,9,1,12259,23329,7145,872,43605,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Wednesday,2,0,11,0,18270,34357,10308,1284,64219,100.0,Yes
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Wednesday,2,0,12,0,4943,8900,2459,333,16635,84.00807248184205,Yes
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Wednesday,2,0,22,0,3699,7037,2155,263,13154,69.86930158159718,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Wednesday,2,0,1,0,16669,26181,5107,979,48936,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Wednesday,2,0,3,0,5389,10685,3499,399,19972,96.52184999609749,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Wednesday,2,0,3,0,2776,4829,1241,181,9027,40.35346711986202,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Wednesday,2,0,17,1,7182,14325,4732,536,26775,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Wednesday,2,0,21,0,6729,12028,3275,450,22482,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Thursday,3,0,17,1,8662,14826,3671,554,27713,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Thursday,3,0,20,1,11572,19704,4816,737,36829,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Thursday,3,0,12,0,8490,15494,4398,579,28961,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Thursday,3,0,23,0,4039,6815,1629,255,12738,68.35734227535109,No
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Thursday,3,0,6,0,4252,7104,1657,266,13279,64.60233582311572,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Thursday,3,0,18,1,13629,21286,4075,796,39786,100.0,Yes
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Thursday,3,0,19,1,8622,14781,3672,553,27628,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Thursday,3,0,18,1,2280,4206,1219,157,7862,42.89322938878858,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Thursday,3,0,7,1,7103,13983,4528,523,26137,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Friday,4,0,14,0,11264,19780,5189,739,36972,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Friday,4,0,6,0,7658,13534,3600,506,25298,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Friday,4,0,7,1,6921,12036,3091,450,22498,100.0,Yes
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Friday,4,0,7,1,2130,3955,1159,148,7392,41.38982784071136,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Friday,4,0,17,1,8980,17206,5331,643,32160,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Friday,4,0,12,0,4944,8603,2212,322,16081,75.9560153515883,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Friday,4,0,17,1,12511,22880,6520,855,42766,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Friday,4,0,22,0,7750,14944,4679,559,27932,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Friday,4,0,10,1,6435,10860,2598,406,20299,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Friday,4,0,7,1,6075,11610,3581,434,21700,100.0,Yes
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Friday,4,0,1,0,7045,11555,2566,432,21598,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Saturday,5,1,22,0,10699,18314,4534,685,34232,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Saturday,5,1,13,0,10945,17748,3817,663,33173,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Saturday,5,1,12,0,8059,14826,4273,554,27712,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Saturday,5,1,12,0,21654,34433,6987,1287,64361,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Saturday,5,1,7,1,9328,17363,5114,649,32454,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Saturday,5,1,6,0,8545,15658,4479,585,29267,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Saturday,5,1,5,0,3578,7185,2398,269,13430,63.03396967146759,Yes
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Saturday,5,1,6,0,6632,11225,2705,420,20982,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Sunday,6,1,6,0,12578,19937,4005,745,37265,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Sunday,6,1,15,0,6996,12555,3448,469,23468,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Sunday,6,1,1,0,10580,17223,3745,644,32192,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Sunday,6,1,9,1,11907,23700,7806,886,44299,100.0,Yes
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Sunday,6,1,6,0,6749,13564,4533,507,25353,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Sunday,6,1,9,1,8875,14906,3524,557,27862,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Sunday,6,1,19,1,4805,8085,1920,302,15112,80.21609831380884,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Sunday,6,1,7,1,8277,14456,3748,540,27021,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Sunday,6,1,0,0,11403,20409,5572,763,38147,100.0,Yes
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Monday,0,0,22,0,13961,25736,7445,962,48104,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Monday,0,0,16,0,11245,17990,3719,673,33627,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Monday,0,0,8,1,2420,4592,1400,172,8584,38.93165619613104,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Monday,0,0,23,0,8414,14784,3882,553,27633,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Monday,0,0,4,0,15500,27094,7036,1013,50643,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Monday,0,0,3,0,9863,16210,3620,606,30299,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Monday,0,0,4,0,8321,15503,4574,580,28978,100.0,Yes
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Monday,0,0,23,0,10567,21266,7121,795,39749,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Tuesday,1,0,21,0,7520,11947,2416,447,22330,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Tuesday,1,0,10,1,15555,24477,4805,915,45752,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Tuesday,1,0,7,1,4880,7824,1629,292,14625,72.19907881354685,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Tuesday,1,0,10,1,4451,7126,1476,266,13319,61.81481814809623,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Tuesday,1,0,2,0,7846,15595,5126,583,29150,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Tuesday,1,0,14,0,8810,16767,5137,627,31341,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Tuesday,1,0,6,0,11859,21045,5646,787,39337,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Tuesday,1,0,18,1,12573,20059,4111,750,37493,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Tuesday,1,0,21,0,9157,17251,5191,645,32244,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Tuesday,1,0,10,1,6040,11260,3325,421,21046,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Tuesday,1,0,13,0,6739,11170,2551,418,20878,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Wednesday,2,0,4,0,3385,5950,1565,222,11122,57.78181447046758,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Wednesday,2,0,18,1,13482,20943,3937,783,39145,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Wednesday,2,0,22,0,9526,16105,3870,602,30103,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Wednesday,2,0,15,0,5392,8416,1608,315,15731,79.66034768206416,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Wednesday,2,0,20,1,5260,8832,2086,330,16508,80.31891125987757,No
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Wednesday,2,0,1,0,6296,10236,2218,383,19133,91.14281364681406,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Wednesday,2,0,6,0,7111,12648,3410,473,23642,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Wednesday,2,0,5,0,11027,21654,6984,810,40475,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Wednesday,2,0,1,0,13502,21523,4400,805,40230,100.0,Yes
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Wednesday,2,0,14,0,9696,15834,3475,592,29597,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Wednesday,2,0,6,0,2292,3598,701,135,6726,36.34473344859606,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Thursday,3,0,5,0,7028,13516,4215,505,25264,100.0,Yes
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Thursday,3,0,0,0,5342,9359,2442,350,17493,84.34999852795562,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Thursday,3,0,14,0,5040,8450,1988,316,15794,81.51932539785051,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Thursday,3,0,20,1,12873,23874,6986,892,44625,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Thursday,3,0,23,0,5003,8343,1936,312,15594,80.87513607533647,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Thursday,3,0,15,0,11336,18122,3737,677,33872,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Thursday,3,0,20,1,5098,8726,2161,326,16311,83.80968168450164,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Thursday,3,0,19,1,7363,12750,3241,477,23831,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Friday,4,0,17,1,14750,23613,4890,883,44136,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Friday,4,0,2,0,7587,12135,2507,454,22683,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Friday,4,0,6,0,10271,19502,5950,729,36452,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Friday,4,0,11,0,9306,18400,5999,688,34393,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Friday,4,0,13,0,4675,8412,2322,314,15723,81.89081217480701,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Friday,4,0,4,0,8176,14610,3977,546,27309,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Friday,4,0,21,0,4727,7610,1604,284,14225,68.99346645647199,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Friday,4,0,9,1,9498,16049,3852,600,29999,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Saturday,5,1,9,1,7057,12467,3312,466,23302,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Saturday,5,1,22,0,9080,17266,5282,645,32273,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Saturday,5,1,9,1,7852,13817,3640,517,25826,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Saturday,5,1,4,0,9573,15670,3460,586,29289,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Saturday,5,1,10,1,7103,11493,2457,430,21483,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Saturday,5,1,11,0,8363,14538,3729,543,27173,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Saturday,5,1,5,0,16381,27440,6442,1026,51289,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Saturday,5,1,7,1,6174,10078,2208,377,18837,98.9635369350178,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Saturday,5,1,17,1,7459,12839,3220,480,23998,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Saturday,5,1,12,0,13577,22233,4916,831,41557,100.0,Yes
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Saturday,5,1,8,1,6815,13135,4111,491,24552,100.0,Yes
